x1,x2,y,dataset_version
10.993428306022466,6.399355436586002,1015.1196513609337,concept_drifting
9.723471397657631,5.924633682912769,825.5978042016598,concept_drifting
11.295377076201385,5.059630369920174,895.1338913490645,concept_drifting
13.046059712816051,4.353063222294426,1042.1820027950946,concept_drifting
9.531693250553328,5.69822331361359,779.0697557643599,concept_drifting
9.531726086101639,5.39348538542175,747.3791506373052,concept_drifting
13.158425631014783,5.895193220027732,1215.2550619247056,concept_drifting
11.534869458305817,5.635171801681969,984.0005908144296,concept_drifting
9.061051228130095,6.049552715319335,779.1433730166973,concept_drifting
11.08512008717193,4.464764788439432,816.6782530336258,concept_drifting
9.073164614375075,6.317394065634326,811.098698538489,concept_drifting
9.068540492859487,5.1975996046924,682.5798250815807,concept_drifting
10.48392454313207,7.0752608726252655,1051.387390937668,concept_drifting
6.173439510684404,4.310812181910432,377.4478905363614,concept_drifting
6.5501643349739345,6.73596380316525,671.0848224932789,concept_drifting
8.875424941518055,5.197910783462648,665.8547784522038,concept_drifting
7.974337759331153,4.348581996385551,508.78745245104784,concept_drifting
10.628494665190548,4.5161141659456785,768.7735034740653,concept_drifting
8.183951848957578,4.67965269180568,556.5122505197315,concept_drifting
7.175392597329417,5.424165946401916,552.4077983752576,concept_drifting
12.931297537843108,5.5228354880355,1143.1693309704456,concept_drifting
9.548447399026928,4.426299996061421,654.0629321492121,concept_drifting
10.135056409375848,4.975645407739017,764.5279729375345,concept_drifting
7.150503627573086,7.142270358611864,766.4599489956166,concept_drifting
8.911234550949635,6.727543170100711,848.629365010059,concept_drifting
10.221845179419732,5.4363236696740325,820.1505943194671,concept_drifting
7.698012845155395,5.0380034781682,553.912310462747,concept_drifting
10.751396036691343,5.120031326718261,843.3487379076146,concept_drifting
8.79872262016239,5.613517972730417,704.4130984497352,concept_drifting
9.416612500413446,3.9772074348015947,603.0531085234926,concept_drifting
8.796586775541206,4.742623462576655,614.6315901725952,concept_drifting
13.704556369017876,3.3314159261224106,1051.084100886458,concept_drifting
9.973005550524132,5.399223122605279,791.2966596000368,concept_drifting
7.884578142088199,5.647195939702741,632.2465523665929,concept_drifting
11.645089824206378,4.516813537700626,885.1168403202302,concept_drifting
7.5583127000579555,6.573986763290033,722.5731340373236,concept_drifting
10.417727190009511,3.774234336997659,687.4860633002178,concept_drifting
6.080659752240448,3.53562511979018,311.3696013637901,concept_drifting
7.3436279022031385,5.224451818559972,544.5677475624364,concept_drifting
10.393722471738247,6.047098302612154,906.052237007242,concept_drifting
11.476933159990821,6.6839276914578685,1106.6541545097684,concept_drifting
10.34273656237994,4.54111573713106,742.6690369360347,concept_drifting
9.76870343522352,6.078680833431296,848.1173523760543,concept_drifting
9.397792608821423,4.961491530499293,689.9088665362887,concept_drifting
7.042956019265145,4.82737270005918,482.2289993669001,concept_drifting
8.560311583210582,5.883659937486672,715.6902452754275,concept_drifting
9.078722458080424,5.65232287841342,733.6037536375452,concept_drifting
12.11424445243783,3.4236078430157506,852.9761995735547,concept_drifting
